Date,Stage,Stack,Time,TrackID,ID,Position.X,Position.Y,Position.Z,Seconds,Volume.spot,Nucleus.number,Condition
,,,,,,,,,,,,
13.09,High,5,17,1000000001,53,8821.89,840.874,-49.4977,239.622,0.235876,57,Mutant
,,,,,,,,,,,,
13.09,High,5,17,1000000001,54,8822.7,840.543,-49.3973,239.622,0.0290315,57,Mutant
,,,,,,,,,,,,
13.09,High,5,17,1000000001,55,8823.49,840.487,-49.2587,239.622,0.043547,57,Mutant
,,,,,,,,,,,,
13.09,High,5,17,1000000000,56,8824.96,838.167,-47.7654,239.622,0.453604,57,Mutant
,,,,,,,,,,,,
13.09,High,5,18,1000000001,57,8822.25,840.496,-49.234,254.594,0.00362901,57,Mutant
,,,,,,,,,,,,
13.09,High,5,18,1000000001,58,8823.1,840.222,-48.9592,254.594,0.0359483,57,Mutant
,,,,,,,,,,,,
13.09,High,5,18,1000000001,59,8821.72,840.597,-49.1241,254.594,0.359255,57,Mutant
,,,,,,,,,,,,
13.09,High,5,18,1000000000,60,8824.48,837.879,-47.4713,254.594,0.475377,57,Mutant
,,,,,,,,,,,,
13.09,High,5,19,1000000001,61,8821.19,840.673,-48.7542,269.621,0.442718,57,Mutant
,,,,,,,,,,,,
13.09,High,5,19,1000000000,62,8823.87,837.812,-47.3873,269.621,0.449975,57,Mutant
,,,,,,,,,,,,
13.09,High,5,20,1000000001,63,8821.09,840.9,-48.7113,284.628,0.28305,57,Mutant
,,,,,,,,,,,,
13.09,High,5,20,1000000000,64,8823.78,837.832,-47.4893,284.628,0.442718,57,Mutant
,,,,,,,,,,,,
16.09,High,2,1,NA,0,15940.1,-313.843,-51.3297,0,0.0359483,58,Mutant
,,,,,,,,,,,,
16.09,High,2,1,NA,1,15935.5,-316.196,-50.4194,0,0.0145262,58,Mutant
,,,,,,,,,,,,
16.09,High,2,1,NA,2,15947.1,-313.998,-49.7925,0,0.134365,58,Mutant
,,,,,,,,,,,,
16.09,High,2,2,NA,3,15943.7,-318.847,-51.7752,15.142,0.0399468,58,Mutant
,,,,,,,,,,,,
16.09,High,2,2,NA,4,15940.4,-312.974,-52.1984,15.142,0.101682,58,Mutant
,,,,,,,,,,,,
16.09,High,2,2,NA,5,15946.3,-313.831,-49.8599,15.142,0.0762615,58,Mutant
,,,,,,,,,,,,
16.09,High,2,2,NA,6,15946.8,-310.66,-43.5942,15.142,0.105313,58,Mutant
,,,,,,,,,,,,
16.09,High,2,2,NA,7,15946.7,-310.08,-47.818,15.142,0.0254208,58,Mutant
,,,,,,,,,,,,
16.09,High,2,3,NA,8,15932.9,-319.947,-47.2431,29.942,0.0108947,58,Mutant
,,,,,,,,,,,,
16.09,High,2,3,NA,9,15946.4,-314.597,-49.5987,29.942,0.177942,58,Mutant
,,,,,,,,,,,,
16.09,High,2,3,NA,10,15946.6,-311.501,-43.9244,29.942,0.192468,58,Mutant
,,,,,,,,,,,,
16.09,High,2,4,NA,11,15922.3,-327.176,-70,45.013,0.00726317,58,Mutant
,,,,,,,,,,,,
16.09,High,2,4,NA,12,15949.2,-317.638,-70,45.013,0.130733,58,Mutant
,,,,,,,,,,,,
16.09,High,2,4,NA,13,15944.1,-312.65,-51.1074,45.013,0.0326838,58,Mutant
,,,,,,,,,,,,
16.09,High,2,4,NA,14,15943.7,-317.383,-47.2177,45.013,0.0254208,58,Mutant
,,,,,,,,,,,,
16.09,High,2,4,NA,15,15946.5,-315.144,-50.2289,45.013,0.127102,58,Mutant
,,,,,,,,,,,,
16.09,High,2,4,NA,16,15946.4,-314.657,-49.9133,45.013,0.0472097,58,Mutant
,,,,,,,,,,,,
16.09,High,2,4,NA,17,15946.4,-311.721,-44.0514,45.013,0.348619,58,Mutant
,,,,,,,,,,,,
16.09,High,2,5,NA,18,15939.9,-311.73,-42.4398,59.937,0.0181578,58,Mutant
,,,,,,,,,,,,
16.09,High,2,5,1000000019,19,15946.2,-314.408,-48.7754,59.937,0.14889,58,Mutant
,,,,,,,,,,,,
16.09,High,2,5,NA,20,15943.5,-317.132,-46.6089,59.937,0.108945,58,Mutant
,,,,,,,,,,,,
16.09,High,2,5,NA,21,15946.3,-311.841,-42.7727,59.937,0.294147,58,Mutant
,,,,,,,,,,,,
16.09,High,2,6,1000000019,22,15946.7,-314.352,-48.6808,75.052,0.225151,58,Mutant
,,,,,,,,,,,,
16.09,High,2,6,NA,23,15946,-311.436,-42.7879,75.052,0.163416,58,Mutant
,,,,,,,,,,,,
16.09,High,2,7,1000000019,24,15946.7,-314.111,-48.7083,90.006,0.206993,58,Mutant
,,,,,,,,,,,,
16.09,High,2,7,NA,25,15946.4,-311.276,-41.8361,90.006,0.236045,58,Mutant
,,,,,,,,,,,,
16.09,High,2,8,NA,26,15941.1,-319.648,-48.6623,105.051,0.0326838,58,Mutant
,,,,,,,,,,,,
16.09,High,2,8,1000000019,27,15946.5,-313.792,-47.8557,105.051,0.236045,58,Mutant
,,,,,,,,,,,,
16.09,High,2,8,NA,28,15946.6,-310.819,-42.2545,105.051,0.130733,58,Mutant
,,,,,,,,,,,,
16.09,High,2,8,NA,29,15946.6,-310.78,-41.5283,105.051,0.0762615,58,Mutant
,,,,,,,,,,,,
16.09,High,2,9,1000000019,30,15946.7,-314.446,-48.8908,120.08,0.079893,58,Mutant
,,,,,,,,,,,,
16.09,High,2,9,1000000019,31,15946.5,-313.76,-48.7045,120.08,0.192468,58,Mutant
,,,,,,,,,,,,
16.09,High,2,9,NA,32,15947.1,-310.589,-43.5792,120.08,0.134365,58,Mutant
,,,,,,,,,,,,
16.09,High,2,10,NA,33,15935.4,-311.989,-46.3421,135.051,0.0326838,58,Mutant
,,,,,,,,,,,,
16.09,High,2,10,1000000019,34,15946.4,-314.3,-49.1665,135.051,0.12347,58,Mutant
,,,,,,,,,,,,
16.09,High,2,10,1000000019,35,15945.8,-313.856,-48.6918,135.051,0.388564,58,Mutant
,,,,,,,,,,,,
16.09,High,2,10,NA,36,15947.2,-310.645,-43.1359,135.051,0.156153,58,Mutant
,,,,,,,,,,,,
16.09,High,2,11,NA,37,15939.9,-318.995,-49.0001,149.992,0.0544727,58,Mutant
,,,,,,,,,,,,
16.09,High,2,11,1000000019,38,15946.1,-314.034,-48.9188,149.992,0.145259,58,Mutant
,,,,,,,,,,,,
16.09,High,2,11,1000000019,39,15945.4,-313.51,-48.8475,149.992,0.337725,58,Mutant
,,,,,,,,,,,,
16.09,High,2,11,NA,40,15946.2,-310.783,-42.1365,149.992,0.134365,58,Mutant
,,,,,,,,,,,,
16.09,High,2,12,NA,41,15938.4,-318.504,-45.4308,165.03,0.079893,58,Mutant
,,,,,,,,,,,,
16.09,High,2,12,1000000019,42,15946.5,-313.423,-49.0229,165.03,0.108945,58,Mutant
,,,,,,,,,,,,
16.09,High,2,12,1000000019,43,15945.6,-313.106,-49.0318,165.03,0.156153,58,Mutant
,,,,,,,,,,,,
16.09,High,2,12,NA,44,15946.3,-311.042,-41.8382,165.03,0.152522,58,Mutant
,,,,,,,,,,,,
16.09,High,2,13,NA,45,15938,-317.914,-44.7399,180.293,0.00363161,58,Mutant
,,,,,,,,,,,,
16.09,High,2,13,1000000019,46,15945.7,-312.961,-49.1669,180.293,0.32683,58,Mutant
,,,,,,,,,,,,
16.09,High,2,13,1000000019,47,15946.4,-313.542,-49.0197,180.293,0.0617356,58,Mutant
,,,,,,,,,,,,
16.09,High,2,13,NA,48,15946.3,-310.957,-41.4077,180.293,0.27599,58,Mutant
,,,,,,,,,,,,
16.09,High,2,13,NA,49,15946,-312.168,-40.3182,180.293,0.0108947,58,Mutant
,,,,,,,,,,,,
16.09,High,2,14,NA,50,15922.3,-327.214,-70,194.974,0.0359483,58,Mutant
,,,,,,,,,,,,
16.09,High,2,14,NA,51,15937.3,-317.496,-44.4604,194.974,0.236045,58,Mutant
,,,,,,,,,,,,
16.09,High,2,14,1000000019,52,15945.3,-312.734,-49.2994,194.974,0.243308,58,Mutant
,,,,,,,,,,,,
16.09,High,2,14,1000000019,53,15945.9,-313.537,-49.1335,194.974,0.137996,58,Mutant
,,,,,,,,,,,,
16.09,High,2,14,NA,54,15946.2,-311.286,-42.0588,194.974,0.116208,58,Mutant
,,,,,,,,,,,,
16.09,High,2,14,NA,55,15946.1,-311.229,-41.6177,194.974,0.0907873,58,Mutant
,,,,,,,,,,,,
16.09,High,2,14,NA,56,15945.7,-312.354,-40.9924,194.974,0.0181578,58,Mutant
,,,,,,,,,,,,
16.09,High,2,15,NA,57,15937.9,-317.414,-44.0241,210.026,0.167048,58,Mutant
,,,,,,,,,,,,
16.09,High,2,15,1000000019,58,15945.3,-313.145,-49.9677,210.026,0.250571,58,Mutant
,,,,,,,,,,,,
16.09,High,2,15,1000000019,59,15945.7,-313.596,-49.3023,210.026,0.185205,58,Mutant
,,,,,,,,,,,,
16.09,High,2,15,NA,60,15946.5,-310.93,-42.4731,210.026,0.0907873,58,Mutant
,,,,,,,,,,,,
16.09,High,2,16,NA,61,15938.2,-317.009,-45.4118,224.968,0.265096,58,Mutant
,,,,,,,,,,,,
16.09,High,2,16,1000000019,62,15945.5,-312.133,-50.214,224.968,0.541083,58,Mutant
,,,,,,,,,,,,
16.09,High,2,16,NA,63,15946.9,-310.622,-41.6473,224.968,0.181573,58,Mutant
,,,,,,,,,,,,
16.09,High,2,17,NA,64,15938.3,-316.651,-44.7723,240.026,0.185205,58,Mutant
,,,,,,,,,,,,
16.09,High,2,17,1000000019,65,15946.3,-312.419,-50.1432,240.026,0.0399468,58,Mutant
,,,,,,,,,,,,
16.09,High,2,17,1000000019,66,15945.6,-312.016,-49.8431,240.026,0.272359,58,Mutant
,,,,,,,,,,,,
16.09,High,2,17,1000000019,67,15946.4,-312.488,-49.5758,240.026,0.108945,58,Mutant
,,,,,,,,,,,,
16.09,High,2,17,NA,68,15946.6,-312.381,-49.3489,240.026,0.0363153,58,Mutant
,,,,,,,,,,,,
16.09,High,2,17,NA,69,15947.3,-310.522,-41.892,240.026,0.221519,58,Mutant
,,,,,,,,,,,,
16.09,High,2,18,NA,70,15938.4,-316.44,-45.1856,255.052,0.268728,58,Mutant
,,,,,,,,,,,,
16.09,High,2,18,1000000019,71,15947.2,-311.63,-49.282,255.052,0.0653671,58,Mutant
,,,,,,,,,,,,
16.09,High,2,18,1000000019,72,15946.5,-311.385,-49.2675,255.052,0.228782,58,Mutant
,,,,,,,,,,,,
16.09,High,2,18,1000000019,73,15947,-311.916,-48.722,255.052,0.0544727,58,Mutant
,,,,,,,,,,,,
16.09,High,2,18,NA,74,15947,-309.878,-40,255.052,0.108945,58,Mutant
,,,,,,,,,,,,
16.09,High,2,19,NA,75,15938.4,-316.067,-44.4167,270.097,0.381301,58,Mutant
,,,,,,,,,,,,
16.09,High,2,19,1000000019,76,15946,-311.623,-49.8254,270.097,0.254202,58,Mutant
,,,,,,,,,,,,
16.09,High,2,19,NA,77,15946.8,-310.687,-41.8245,270.097,0.0907873,58,Mutant
,,,,,,,,,,,,
16.09,High,2,19,NA,78,15946.7,-310.612,-41.1952,270.097,0.112576,58,Mutant
,,,,,,,,,,,,
16.09,High,2,19,NA,79,15946.6,-311.362,-40.8257,270.097,0.0544727,58,Mutant
,,,,,,,,,,,,
16.09,High,2,20,NA,80,15937.9,-315.734,-44.8189,285.072,0.170679,58,Mutant
,,,,,,,,,,,,
16.09,High,2,20,NA,81,15938,-315.529,-44.4404,285.072,0.14889,58,Mutant
,,,,,,,,,,,,
16.09,High,2,20,1000000019,82,15946.3,-311.148,-49.8248,285.072,0.206993,58,Mutant
,,,,,,,,,,,,
16.09,High,2,20,1000000019,83,15946.7,-311.755,-49.5235,285.072,0.0617356,58,Mutant
,,,,,,,,,,,,
16.09,High,2,20,NA,84,15946.9,-310.33,-42.0261,285.072,0.232413,58,Mutant
,,,,,,,,,,,,
16.09,High,2,20,NA,85,15946.5,-310.866,-40,285.072,0.0359483,58,Mutant
,,,,,,,,,,,,
16.09,High,2,20,NA,86,15946.8,-309.961,-41.0062,285.072,0.0399468,58,Mutant
,,,,,,,,,,,,
16.09,High,2,1,1000000000,0,15967.6,-336.323,-58.7285,0,0.0359483,59,Mutant
,,,,,,,,,,,,
16.09,High,2,1,1000000000,1,15967.4,-335.763,-58.7476,0,0.0290507,59,Mutant
,,,,,,,,,,,,
16.09,High,2,2,1000000000,2,15966.1,-335.516,-58.9206,15.142,0.199719,59,Mutant
,,,,,,,,,,,,
16.09,High,2,3,1000000000,3,15965.3,-335.709,-58.2307,29.942,0.0359483,59,Mutant
,,,,,,,,,,,,
16.09,High,2,3,1000000000,4,15964.9,-335.337,-57.9076,29.942,0.0835198,59,Mutant
,,,,,,,,,,,,
16.09,High,2,4,1000000000,5,15964.2,-336.815,-58.8113,45.013,0.0290507,59,Mutant
,,,,,,,,,,,,
16.09,High,2,4,1000000000,6,15963.7,-336.033,-58.2021,45.013,0.0435758,59,Mutant
,,,,,,,,,,,,
16.09,High,2,4,1000000000,7,15964.2,-336.71,-57.3809,45.013,0.0359483,59,Mutant
,,,,,,,,,,,,
16.09,High,2,5,1000000000,8,15964.8,-336.297,-58.0601,59.937,0.00363141,59,Mutant
,,,,,,,,,,,,
16.09,High,2,5,1000000000,9,15964.7,-335.89,-57.9186,59.937,0.257819,59,Mutant
,,,,,,,,,,,,
16.09,High,2,5,1000000000,10,15964.5,-335.335,-57.4955,59.937,0.0435758,59,Mutant
,,,,,,,,,,,,
16.09,High,2,6,1000000000,11,15964.1,-335.88,-57.4898,75.052,0.105307,59,Mutant
,,,,,,,,,,,,
16.09,High,2,6,1000000000,12,15964,-335.134,-56.864,75.052,0.127095,59,Mutant
,,,,,,,,,,,,
16.09,High,2,7,1000000000,13,15963.4,-334.961,-56.8788,90.006,0.159776,59,Mutant
,,,,,,,,,,,,
16.09,High,2,7,1000000000,14,15963.2,-334.633,-56.9004,90.006,0.31955,59,Mutant
,,,,,,,,,,,,
16.09,High,2,8,1000000000,15,15962.6,-334.847,-57.3299,105.051,0.443011,59,Mutant
,,,,,,,,,,,,
16.09,High,2,9,1000000000,16,15962.7,-334.812,-57.9272,120.08,0.00363141,59,Mutant
,,,,,,,,,,,,
16.09,High,2,9,1000000000,17,15963,-335.122,-57.813,120.08,0.384911,59,Mutant
,,,,,,,,,,,,
16.09,High,2,10,1000000000,18,15964.4,-335.738,-58.6468,135.051,0.41033,59,Mutant
,,,,,,,,,,,,
16.09,High,2,10,1000000000,19,15964.2,-335.377,-58.6389,135.051,0.00363141,59,Mutant
,,,,,,,,,,,,
16.09,High,2,11,1000000000,20,15964.3,-334.766,-58.321,149.992,0.446642,59,Mutant
,,,,,,,,,,,,
16.09,High,2,12,1000000000,21,15964.5,-334.195,-58.3306,165.03,0.490216,59,Mutant
,,,,,,,,,,,,
16.09,High,2,13,1000000000,22,15963.1,-333.97,-58.6712,180.293,0.435748,59,Mutant
,,,,,,,,,,,,
16.09,High,2,14,1000000000,23,15962.6,-334.538,-58.8138,194.974,0.00363141,59,Mutant
,,,,,,,,,,,,
16.09,High,2,14,1000000000,24,15962.8,-334.176,-58.6994,194.974,0.573734,59,Mutant
,,,,,,,,,,,,
16.09,High,2,15,1000000000,25,15961.7,-333.535,-58.5047,210.026,0.413961,59,Mutant
,,,,,,,,,,,,
16.09,High,2,15,1000000000,26,15961.4,-334.094,-58.4092,210.026,0.0435758,59,Mutant
,,,,,,,,,,,,
16.09,High,2,15,1000000000,27,15961.9,-333.105,-58.3331,210.026,0.00363141,59,Mutant
,,,,,,,,,,,,
16.09,High,2,16,1000000000,28,15961.2,-333.209,-58.6439,224.968,0.519266,59,Mutant
,,,,,,,,,,,,
16.09,High,2,17,1000000000,29,15961.1,-332.36,-58.5356,240.026,0.370387,59,Mutant
,,,,,,,,,,,,
16.09,High,2,17,1000000000,30,15961.3,-332.701,-57.91,240.026,0.137989,59,Mutant
,,,,,,,,,,,,
16.09,High,2,18,1000000000,31,15962.3,-331.906,-58.0442,255.052,0.541053,59,Mutant
,,,,,,,,,,,,
16.09,High,2,19,1000000000,32,15962.9,-331.677,-58.661,270.097,0.515635,59,Mutant
,,,,,,,,,,,,
16.09,High,2,19,1000000000,33,15962.6,-332.123,-58.3906,270.097,0.00363141,59,Mutant
,,,,,,,,,,,,
16.09,High,2,20,1000000000,34,15962.5,-331.802,-59.0436,285.072,0.551946,59,Mutant
,,,,,,,,,,,,
16.09,High,2,1,1000000000,0,16000.8,-366.691,-54.3946,0,0.333537,60,Mutant
,,,,,,,,,,,,
16.09,High,2,1,1000000000,1,16000.3,-366.635,-54.3902,0,0.0906363,60,Mutant
,,,,,,,,,,,,
16.09,High,2,2,1000000000,2,16000,-366.737,-55.8311,15.142,0.0870109,60,Mutant
,,,,,,,,,,,,
16.09,High,2,2,1000000000,3,16000.6,-367.037,-54.6782,15.142,0.192148,60,Mutant
,,,,,,,,,,,,
16.09,High,2,2,1000000000,4,15999.7,-366.486,-54.5759,15.142,0.0362549,60,Mutant
,,,,,,,,,,,,
16.09,High,2,3,1000000000,5,15999.5,-367.806,-54.7215,29.942,0.021753,60,Mutant
,,,,,,,,,,,,
16.09,High,2,3,1000000000,6,15998.8,-367.015,-54.7205,29.942,0.0253785,60,Mutant
,,,,,,,,,,,,
16.09,High,2,3,1000000000,7,15999.8,-367.749,-54.7854,29.942,0.0326294,60,Mutant
,,,,,,,,,,,,
16.09,High,2,4,1000000000,8,15999.5,-367.93,-53.7405,45.013,0.0942617,60,Mutant
,,,,,,,,,,,,
16.09,High,2,4,1000000000,9,15998.8,-367.5,-53.8343,45.013,0.134141,60,Mutant
,,,,,,,,,,,,
16.09,High,2,5,1000000000,10,15999.4,-366.851,-53.1459,59.937,0.029004,60,Mutant
,,,,,,,,,,,,
16.09,High,2,6,1000000000,11,16000.1,-366.283,-52.9238,75.052,0.105138,60,Mutant
,,,,,,,,,,,,
16.09,High,2,7,1000000000,12,16000.6,-365.966,-53.3035,90.006,0.0688838,60,Mutant
,,,,,,,,,,,,
16.09,High,2,7,1000000000,13,16000.2,-365.089,-52.908,90.006,0.0398803,60,Mutant
,,,,,,,,,,,,
16.09,High,2,8,1000000000,14,16000.6,-365.455,-53.0864,105.051,0.00362557,60,Mutant
,,,,,,,,,,,,
16.09,High,2,8,1000000000,15,16000.2,-365.005,-52.8955,105.051,0.337163,60,Mutant
,,,,,,,,,,,,
16.09,High,2,9,1000000000,16,16000.7,-364.631,-53.6138,120.08,0.0398803,60,Mutant
,,,,,,,,,,,,
16.09,High,2,9,1000000000,17,16000.2,-364.058,-53.2403,120.08,0.293658,60,Mutant
,,,,,,,,,,,,
16.09,High,2,10,1000000000,18,16001.1,-363.947,-53.3329,135.051,0.177646,60,Mutant
,,,,,,,,,,,,
16.09,High,2,10,1000000000,19,16000.5,-363.43,-52.9229,135.051,0.2139,60,Mutant
,,,,,,,,,,,,
16.09,High,2,11,1000000000,20,16000.7,-362.992,-52.9525,149.992,0.130516,60,Mutant
,,,,,,,,,,,,
16.09,High,2,11,1000000000,21,16000.4,-362.574,-52.6949,149.992,0.206649,60,Mutant
,,,,,,,,,,,,
16.09,High,2,12,1000000000,22,16001,-362.913,-53.1031,165.03,0.105138,60,Mutant
,,,,,,,,,,,,
16.09,High,2,12,1000000000,23,16000.5,-362.519,-53.0809,165.03,0.199398,60,Mutant
,,,,,,,,,,,,
16.09,High,2,13,1000000000,24,16000.2,-362.485,-53.2536,180.293,0.192148,60,Mutant
,,,,,,,,,,,,
16.09,High,2,13,1000000000,25,15999.9,-361.976,-52.953,180.293,0.155894,60,Mutant
,,,,,,,,,,,,
16.09,High,2,14,1000000000,26,15999.4,-361.581,-53.5779,194.974,0.290033,60,Mutant
,,,,,,,,,,,,
16.09,High,2,14,1000000000,27,15999.2,-360.842,-52.9698,194.974,0.0616329,60,Mutant
,,,,,,,,,,,,
16.09,High,2,15,1000000000,28,15999.1,-361.645,-53.6819,210.026,0.134141,60,Mutant
,,,,,,,,,,,,
16.09,High,2,15,1000000000,29,15999,-360.966,-53.2818,210.026,0.221151,60,Mutant
,,,,,,,,,,,,
16.09,High,2,16,1000000000,30,15998.1,-361.637,-52.9771,224.968,0.322661,60,Mutant
,,,,,,,,,,,,
16.09,High,2,16,1000000000,31,15998.1,-361.024,-52.683,224.968,0.0978872,60,Mutant
,,,,,,,,,,,,
16.09,High,2,17,1000000000,32,15997.9,-360.362,-51.9199,240.026,0.569186,60,Mutant
,,,,,,,,,,,,
16.09,High,2,18,1000000000,33,15998.5,-359.777,-51.1406,255.052,0.503929,60,Mutant
,,,,,,,,,,,,
16.09,High,2,19,1000000000,34,15998.2,-359.744,-50.7943,270.097,0.177646,60,Mutant
,,,,,,,,,,,,
16.09,High,2,19,1000000000,35,15998.1,-359.445,-49.9505,270.097,0.340788,60,Mutant
,,,,,,,,,,,,
16.09,High,2,20,1000000000,36,15997.8,-360.186,-49.1973,285.072,0.271906,60,Mutant
,,,,,,,,,,,,
16.09,High,2,20,1000000000,37,15997.6,-359.783,-48.375,285.072,0.221151,60,Mutant
,,,,,,,,,,,,
16.09,High,2,9,1000000000,0,15931.5,-398.842,-57.5644,120.08,0.195482,61,Mutant
,,,,,,,,,,,,
16.09,High,2,9,1000000001,1,15934,-395.339,-56.5164,120.08,0.00362018,61,Mutant
,,,,,,,,,,,,
16.09,High,2,9,1000000001,2,15933.6,-395.219,-56.4866,120.08,0.170142,61,Mutant
,,,,,,,,,,,,
16.09,High,2,10,1000000000,3,15931.2,-397.772,-58.0536,135.051,0.0579213,61,Mutant
,,,,,,,,,,,,
16.09,High,2,10,1000000001,4,15933.9,-393.819,-55.9686,135.051,0.267882,61,Mutant
,,,,,,,,,,,,
16.09,High,2,11,1000000000,5,15931.2,-397.803,-57.1021,149.992,0.224442,61,Mutant
,,,,,,,,,,,,
16.09,High,2,11,1000000001,6,15932.8,-393.445,-55.7819,149.992,0.195482,61,Mutant
,,,,,,,,,,,,
16.09,High,2,12,1000000000,7,15931.4,-397.736,-57.0572,165.03,0.318562,61,Mutant
,,,,,,,,,,,,
16.09,High,2,12,1000000001,8,15932.6,-392.637,-56.1258,165.03,0.206342,61,Mutant
,,,,,,,,,,,,
16.09,High,2,13,1000000000,9,15931.4,-397.992,-57.3824,180.293,0.329422,61,Mutant
,,,,,,,,,,,,
16.09,High,2,13,1000000001,10,15931.5,-393.45,-56.0227,180.293,0.257022,61,Mutant
,,,,,,,,,,,,
16.09,High,2,14,1000000000,11,15930.7,-397.661,-57.0429,194.974,0.438021,61,Mutant
,,,,,,,,,,,,
16.09,High,2,14,1000000001,12,15931.1,-391.865,-56.097,194.974,0.123082,61,Mutant
,,,,,,,,,,,,
16.09,High,2,15,1000000000,13,15930.5,-396.809,-57.0398,210.026,0.495941,61,Mutant
,,,,,,,,,,,,
16.09,High,2,15,1000000001,14,15930.7,-391.328,-55.8936,210.026,0.278742,61,Mutant
,,,,,,,,,,,,
16.09,High,2,15,1000000001,15,15930.4,-391.894,-55.6046,210.026,0.209962,61,Mutant
,,,,,,,,,,,,
16.09,High,2,16,1000000000,16,15930.4,-396.653,-56.7552,224.968,0.499561,61,Mutant
,,,,,,,,,,,,
16.09,High,2,16,1000000001,17,15930.5,-391.719,-55.2408,224.968,0.130322,61,Mutant
,,,,,,,,,,,,
16.09,High,2,16,1000000001,18,15930.8,-391.203,-55.3699,224.968,0.282362,61,Mutant
,,,,,,,,,,,,
16.09,High,2,17,1000000000,19,15929.9,-396.407,-57.1398,240.026,0.347522,61,Mutant
,,,,,,,,,,,,
16.09,High,2,17,1000000001,20,15929.9,-391.24,-55.8308,240.026,0.148422,61,Mutant
,,,,,,,,,,,,
16.09,High,2,17,1000000001,21,15930.3,-391.206,-55.8751,240.026,0.238922,61,Mutant
,,,,,,,,,,,,
16.09,High,2,18,1000000000,22,15930.4,-395.847,-56.9634,255.052,0.387342,61,Mutant
,,,,,,,,,,,,
16.09,High,2,18,1000000001,23,15930.4,-390.516,-55.6433,255.052,0.510421,61,Mutant
,,,,,,,,,,,,
16.09,High,2,19,1000000000,24,15930.1,-394.895,-57.9418,270.097,0.318562,61,Mutant
,,,,,,,,,,,,
16.09,High,2,19,1000000001,25,15930.1,-390.071,-56.2142,270.097,0.5611,61,Mutant
,,,,,,,,,,,,
16.09,High,2,20,1000000000,26,15930.3,-394.141,-56.7826,285.072,0.333042,61,Mutant
,,,,,,,,,,,,
16.09,High,2,20,1000000001,27,15930.4,-389.268,-55.6076,285.072,0.00362018,61,Mutant
,,,,,,,,,,,,
16.09,High,2,20,1000000001,28,15930.7,-388.697,-55.1168,285.072,0.488701,61,Mutant
,,,,,,,,,,,,
21.09,1k,3,1,NA,0,-457.614,-829.72,-53.6071,0,0.283071,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,1,1000000001,1,-453.698,-832.617,-52.1807,0,0.279442,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,1,1000000001,2,-453.221,-831.958,-52.2428,0,0.174198,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,1,NA,3,-454.9,-827.573,-51.3435,0,0.243151,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,1,NA,4,-452.54,-832.415,-57.0294,0,0.0359483,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,2,NA,5,-456.661,-828.165,-51.671,15.158,0.250409,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,2,1000000001,6,-453.558,-831.541,-50.2868,15.158,0.116133,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,2,1000000001,7,-452.743,-830.605,-50.194,15.158,0.0943581,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,2,NA,8,-454.101,-826.415,-49.1678,15.158,0.315733,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,3,NA,9,-456.522,-827.52,-51.7347,30.026,0.24678,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,3,NA,10,-456.99,-826.917,-51.2178,30.026,0.0616959,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,3,1000000001,11,-453.053,-830.752,-49.8884,30.026,0.0326628,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,3,1000000001,12,-452.419,-829.852,-49.9935,30.026,0.0943581,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,3,NA,13,-453.574,-825.478,-49.4324,30.026,0.308475,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,4,NA,14,-454.051,-828.031,-53.2368,45.096,0.0181461,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,4,NA,15,-456.186,-827.124,-52.3441,45.096,0.228635,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,4,NA,16,-456.635,-826.809,-50.8703,45.096,0.0290336,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,4,1000000001,17,-453.032,-830.668,-50.0312,45.096,0.0725833,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,4,1000000001,18,-452.637,-830.233,-50.1227,45.096,0.0217753,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,4,1000000001,19,-452.324,-829.907,-49.8543,45.096,0.0689542,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,4,1000000001,20,-452.467,-829.395,-49.9086,45.096,0.00362927,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,4,NA,21,-453.317,-825.332,-49.3815,45.096,0.337507,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,5,NA,22,-455.699,-826.956,-52.1049,60.055,0.319362,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,5,NA,23,-456.229,-827.339,-51.3535,60.055,0.0359483,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,5,1000000001,24,-452.038,-830.539,-50.2288,60.055,0.0359483,62,Mutant
,,,,,,,,,,,,
21.09,1k,3,5,1000000001,25,-451.546,-829.451,-50.1467,60.055,0.12702,62,Mutant
